302.6366251198466, 0.7692307692307665
306.3758389261745, 0.3846153846153868
310.73825503355704, 0.6153846153846203
313.8542665388303, 0.9230769230769269
316.3470757430489, 1.6153846153846132
319.46308724832215, 2.3076923076923137
321.33269415148607, 2.92307692307692
323.20230105465004, 3.7692307692307665
325.071907957814, 4.923076923076927
326.3183125599233, 5.46153846153846
326.9415148609779, 6.07692307692308
328.18791946308727, 6.692307692307693
329.43432406519656, 7.307692307692307
331.3039309683605, 8.07692307692308
334.41994247363374, 9.07692307692308
338.1591562799616, 10.15384615384616
340.0287631831256, 10.769230769230766
341.2751677852349, 11.769230769230774
343.7679769894535, 12.846153846153847
346.88398849472674, 13.923076923076927
349.3767976989453, 15.153846153846153
353.11601150527326, 16.230769230769234
355.60882070949185, 17.53846153846154
357.47842761265576, 18.461538461538467
360.594439117929, 19.692307692307693
363.7104506232023, 20.923076923076927
366.2032598274209, 22.076923076923084
366.82646212847555, 23.07692307692308
366.82646212847555, 24.07692307692308
367.44966442953023, 24.923076923076927
367.44966442953023, 25.61538461538462
369.31927133269414, 26.384615384615387
369.9424736337488, 27.307692307692314
371.1888782358581, 27.923076923076927
374.3048897411313, 28.923076923076927
376.1744966442953, 30.15384615384616
378.04410354745926, 31.07692307692308
381.1601150527325, 32.15384615384616
383.6529242569511, 32.846153846153854
385.522531160115, 34.07692307692308
387.392138063279, 34.923076923076934
388.6385426653883, 35.69230769230769
391.1313518696069, 36.46153846153847
393.62416107382546, 37.46153846153847
397.3633748801534, 38.23076923076923
401.1025886864813, 38.769230769230774
407.95781399808243, 39.769230769230774
410.450623202301, 40.61538461538462
418.5522531160115, 41.53846153846155
426.653883029722, 42.07692307692308
433.5091083413231, 42.92307692307693
441.61073825503354, 43.307692307692314
447.2195589645254, 43.307692307692314
450.95877277085333, 43.846153846153854
458.4372003835091, 44.07692307692308
464.6692233940556, 43.846153846153854
473.3940556088207, 44.307692307692314
485.23489932885906, 43.92307692307693
492.0901246404602, 43.46153846153847
498.94534995206135, 43.307692307692314
505.1773729626079, 42.6923076923077
512.032598274209, 42.15384615384616
518.2646212847555, 41.46153846153847
523.2502396931927, 41.769230769230774
529.4822627037393, 41.00000000000001
538.2070949185043, 40.38461538461539
547.555129434324, 39.38461538461539
553.7871524448706, 38.53846153846155
560.6423777564717, 37.92307692307693
568.7440076701821, 36.69230769230769
573.1064237775647, 35.92307692307693
577.4688398849473, 34.923076923076934
586.816874400767, 34
593.0488974113135, 33.38461538461539
597.411313518696, 32.92307692307693
601.7737296260786, 32.307692307692314
604.2665388302972, 31.53846153846154
608.6289549376797, 31.000000000000004
613.6145733461169, 30.538461538461544
615.4841802492809, 30.000000000000004
621.0930009587728, 29.307692307692314
625.4554170661553, 29.000000000000004
633.5570469798657, 27.538461538461544
641.0354745925215, 26.769230769230774
653.4995206136145, 25.30769230769231
667.8331735378715, 24.000000000000007
677.1812080536913, 22.461538461538463
687.7756471716202, 20.846153846153847
697.7468839884947, 20
708.3413231064238, 18.615384615384613
719.5589645254074, 17.230769230769234
735.7622243528283, 15.692307692307693
746.9798657718121, 14.230769230769234
758.1975071907957, 13
772.5311601150527, 11.615384615384613
791.2272291466923, 10.15384615384616
807.4304889741131, 8.692307692307693
823.0105465004794, 7.384615384615387
842.3298178331735, 6.07692307692308
867.8811121764141, 4.384615384615387
897.7948226270374, 3.384615384615387
921.4765100671141, 2.384615384615387
947.6510067114094, 1.6153846153846132
968.2166826462129, 1.0769230769230802
988.1591562799616, 0.9230769230769269
1010.594439117929, 0.5384615384615401
1018.0728667305848, 0.4615384615384599
1026.1744966442952, 0.3846153846153868
1035.522531160115, 0.3846153846153868
